product_key,product_id,product_name,category,sub_category,first_order_date,last_order_date,total_order_lines,total_orders,distinct_customers,total_sales,total_quantity,total_profit,average_line_discount,comparable_average_unit_sales,comparable_profit_margin_percentage,unknown_sales_lines,unknown_quantity_lines,unknown_profit_lines,loss_making_lines
127,FUR-CH-10004495,"Global Leather and Oak Executive Chair  Black",Furniture,Chairs,2023-03-07,2026-12-29,10,10,9,6450.234000,32,-1232.281200,0.180000,171.4718125000,-19.1044417923,0,1,0,2
128,FUR-CH-10004540,"Global Chrome Stack Chair",Furniture,Chairs,2024-05-11,2026-12-04,6,6,6,815.864000,32,15.083200,0.266667,25.4957500000,1.8487394958,0,0,0,4
129,FUR-CH-10004626,"Office Star Flex Back Scooter Chair with Aluminum Finish Frame",Furniture,Chairs,2023-10-18,2026-09-03,6,6,6,1947.177000,20,413.649000,0.141667,97.3588500000,21.2435233161,0,0,0,0
130,FUR-CH-10004675,"Lifetime Advantage Folding Chairs  4/Carton",Furniture,Chairs,2023-05-07,2026-11-19,10,10,7,6146.412000,42,1209.403600,0.100000,146.3431428571,20.8608354935,0,0,1,2
131,FUR-CH-10004698,"Padded Folding Chairs  Black  4/Carton",Furniture,Chairs,2023-06-22,2026-12-28,8,8,8,1830.148000,30,80.980000,0.225000,61.0049333333,4.4247787611,0,0,0,4
132,FUR-CH-10004754,"Global Stack Chair with Arms  Black",Furniture,Chairs,2023-11-05,2025-12-25,7,7,7,803.464000,31,129.513600,0.142857,25.9181935484,18.5407725322,0,0,1,1
133,FUR-CH-10004853,"Global Manager's Adjustable Task Chair  Storm",Furniture,Chairs,2024-07-16,2025-12-27,6,6,6,2959.208000,23,-5097.084800,0.158333,128.6612173913,-172.2448979592,0,0,0,2
134,FUR-CH-10004860,"Global Low Back Tilter Chair",Furniture,Chairs,2023-12-20,2026-12-04,8,8,8,1565.190000,21,-246.391200,0.187500,82.3784210526,-15.2258064516,1,0,0,7
135,FUR-CH-10004875,"Harbour Creations 67200 Series Stacking Chairs",Furniture,Chairs,2023-12-20,2026-11-12,8,8,8,1501.898000,24,81.857000,0.181250,62.5790833333,9.5041322314,0,0,2,1
136,FUR-CH-10004886,"Bevis Steel Folding Chairs",Furniture,Chairs,2023-04-26,2026-08-27,6,6,6,1775.075000,24,117.059000,0.216667,73.9614583333,6.5945945946,0,0,0,1
137,FUR-CH-10004983,"Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms",Furniture,Chairs,2023-09-22,2026-12-02,5,5,5,4185.480000,31,342.887400,0.160000,135.0154838710,8.1923076923,0,0,0,1
138,FUR-CH-10004997,"Hon Every-Day Series Multi-Task Chairs",Furniture,Chairs,2023-07-21,2026-10-01,10,10,10,6748.482000,43,281.970000,0.160000,156.9414418605,4.9504950495,0,0,2,3
139,FUR-FU-10000010,"DAX Value U-Channel Document Frames  Easel Back",Furniture,Furnishings,2023-01-11,2026-08-18,10,10,10,136.178000,28,-0.298200,0.115000,4.8635000000,-9.2700729927,1,1,0,2
140,FUR-FU-10000023,"Eldon Wave Desk Accessories",Furniture,Furnishings,2023-10-31,2026-12-01,9,9,9,236.778000,45,88.350000,0.200000,5.2617333333,37.3134328358,0,0,0,2
141,FUR-FU-10000073,"Deflect-O Glasstique Clear Desk Accessories",Furniture,Furnishings,2024-09-11,2025-07-25,3,3,3,124.740000,13,37.037000,0.066667,7.7000000000,29.6913580247,0,1,0,0
142,FUR-FU-10000076,"24-Hour Round Wall Clock",Furniture,Furnishings,2023-05-20,2026-10-04,6,6,6,327.672000,17,180.019800,0.066667,19.2748235294,40.9146341463,1,1,0,0
143,FUR-FU-10000087,"Executive Impressions 14" Two-Color Numerals Wall Clock",Furniture,Furnishings,2024-04-11,2026-12-23,6,6,6,308.992000,16,94.515200,0.133333,19.3120000000,30.5882352941,0,0,0,0
144,FUR-FU-10000175,"DAX Wood Document Frame",Furniture,Furnishings,2023-11-11,2026-12-07,4,4,4,159.268000,16,1.647600,0.350000,9.9542500000,1.4285714286,0,0,1,2
145,FUR-FU-10000193,"Tenex Chairmats For Use with Hard Floors",Furniture,Furnishings,2023-10-22,2026-08-21,6,6,6,467.712000,20,-55.865600,0.266667,23.3856000000,-20.4761904762,0,0,2,3
146,FUR-FU-10000206,"GE General Purpose  Extra Long Life  Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,2025-04-17,2026-11-20,7,7,7,45.396000,20,14.550000,0.228571,2.2698000000,32.0512820513,0,0,0,2
147,FUR-FU-10000221,"Master Caster Door Stop  Brown",Furniture,Furnishings,2023-02-20,2026-09-15,9,9,9,170.688000,38,53.340000,0.111111,4.8768000000,31.2500000000,1,0,1,0
148,FUR-FU-10000222,"Seth Thomas 16" Steel Case Clock",Furniture,Furnishings,2023-09-15,2026-08-26,5,5,5,376.768000,19,28.257600,0.240000,22.1628235294,1.8103448276,1,0,0,1
149,FUR-FU-10000246,"Aluminum Document Frame",Furniture,Furnishings,2023-06-02,2026-09-23,7,7,5,308.368000,28,84.752000,0.114286,13.2876190476,24.7113838012,1,1,0,0
150,FUR-FU-10000260,"6" Cubicle Wall Clock  Black",Furniture,Furnishings,2025-09-04,2026-12-09,4,4,4,66.338000,19,14.562000,0.200000,6.6338000000,8.5714285714,1,0,1,1
151,FUR-FU-10000277,"Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,2023-09-28,2026-10-23,5,5,5,1685.440000,18,-4171.464000,0.160000,93.6355555556,-247.5000000000,0,0,0,2
152,FUR-FU-10000293,"Eldon Antistatic Chair Mats for Low to Medium Pile Carpets",Furniture,Furnishings,2024-07-03,2026-07-09,4,4,4,1431.944000,14,46.327600,0.050000,102.2817142857,3.2352941176,0,0,0,1
153,FUR-FU-10000305,"Tenex V2T-RE Standard Weight Series Chair Mat  45" x 53"  Lip 25" x 12"",Furniture,Furnishings,2024-08-07,2026-11-12,3,3,3,212.940000,4,56.784000,0.066667,NULL,16.0000000000,2,1,1,0
154,FUR-FU-10000308,"Deflect-o Glass Clear Studded Chair Mats",Furniture,Furnishings,2023-05-18,2026-12-17,7,7,7,1579.372000,26,318.361600,0.028571,60.7450769231,20.1574803150,0,0,0,0
155,FUR-FU-10000320,"OIC Stacking Trays",Furniture,Furnishings,2023-11-05,2026-12-19,6,6,6,82.832000,30,26.720000,0.166667,2.7610666667,32.2580645161,0,0,0,1
156,FUR-FU-10000397,"Luxo Economy Swing Arm Lamp",Furniture,Furnishings,2023-11-10,2026-04-27,5,5,5,338.980000,17,94.914400,0.000000,19.9400000000,28.0000000000,0,0,0,0
157,FUR-FU-10000409,"GE 4 Foot Flourescent Tube  40 Watt",Furniture,Furnishings,2023-04-20,2025-03-19,3,3,3,98.868000,7,42.243600,0.066667,14.1240000000,42.7272727273,0,0,0,0
158,FUR-FU-10000448,"Tenex Chairmats For Use With Carpeted Floors",Furniture,Furnishings,2023-10-26,2026-09-07,4,4,4,175.780000,11,8.789000,0.000000,15.9800000000,5.0000000000,0,0,0,0
159,FUR-FU-10000521,"Seth Thomas 14" Putty-Colored Wall Clock",Furniture,Furnishings,2023-09-29,2026-12-05,4,4,4,357.948000,250,94.768200,0.050000,1.4317920000,26.4754098361,0,0,0,0
160,FUR-FU-10000550,"Stacking Trays by OIC",Furniture,Furnishings,2023-06-21,2026-02-09,6,6,6,72.708000,19,9.312600,0.233333,3.8267368421,12.8082191781,0,0,0,2
161,FUR-FU-10000576,"Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base",Furniture,Furnishings,2024-11-30,2026-11-28,5,5,5,3861.056000,23,289.579200,0.200000,167.8720000000,7.5000000000,0,0,0,1
162,FUR-FU-10000629,"9-3/4 Diameter Round Wall Clock",Furniture,Furnishings,2023-07-11,2026-11-20,8,8,8,455.070000,34,183.131200,0.050000,13.3844117647,40.2424242424,0,0,0,0
163,FUR-FU-10000672,"Executive Impressions 10" Spectator Wall Clock",Furniture,Furnishings,2023-12-29,2025-12-29,5,5,5,258.720000,22,-100.430400,0.000000,11.7600000000,-38.8181818182,0,0,0,1
164,FUR-FU-10000719,"DAX Cubicle Frames  8-1/2 x 11",Furniture,Furnishings,2023-07-26,2026-05-12,4,4,4,145.690000,17,52.448400,0.000000,8.5700000000,36.0000000000,0,0,0,0
165,FUR-FU-10000723,"Deflect-o EconoMat Studded  No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,2023-05-11,2026-09-09,9,9,9,1115.640000,33,-125.199600,0.177778,33.8072727273,-11.2222222222,0,0,0,4
166,FUR-FU-10000732,"Eldon 200 Class Desk Accessories",Furniture,Furnishings,2024-06-19,2026-11-27,7,7,7,133.136000,22,-61.041600,0.028571,6.0516363636,-45.8490566038,0,0,0,1
167,FUR-FU-10000747,"Tenex B1-RE Series Chair Mats for Low Pile Carpets",Furniture,Furnishings,2023-04-06,2026-07-20,7,7,7,781.660000,23,124.605800,0.028571,45.9800000000,17.0000000000,1,0,0,1
168,FUR-FU-10000755,"Eldon Expressions Mahogany Wood Desk Collection",Furniture,Furnishings,2025-05-25,2025-09-25,2,2,2,93.600000,15,23.400000,0.000000,6.2400000000,25.0000000000,0,0,0,0
169,FUR-FU-10000758,"DAX Natural Wood-Tone Poster Frame",Furniture,Furnishings,2023-09-07,2026-03-23,5,5,5,513.712000,23,115.452800,0.200000,22.3353043478,24.4943820225,0,0,1,1
170,FUR-FU-10000771,"Eldon 200 Class Desk Accessories  Smoke",Furniture,Furnishings,2023-08-25,2026-10-23,4,4,4,138.160000,22,58.027200,0.000000,6.2800000000,42.0000000000,0,0,0,0
171,FUR-FU-10000794,"Eldon Stackable Tray  Side-Load  Legal  Smoke",Furniture,Furnishings,2024-06-23,2026-05-14,5,5,5,155.380000,17,52.829200,0.000000,9.1400000000,34.0000000000,0,0,0,0
172,FUR-FU-10000820,"Tensor Brushed Steel Torchiere Floor Lamp",Furniture,Furnishings,2024-09-05,2026-12-03,4,4,4,146.114000,10,-5.436800,0.200000,14.6114000000,-6.9565217391,0,0,1,2
173,FUR-FU-10000965,"Howard Miller 11-1/2" Diameter Ridgewood Wall Clock",Furniture,Furnishings,2023-01-10,2025-11-24,6,6,6,1184.232000,24,448.761600,0.100000,49.3430000000,37.8947368421,0,0,0,1
174,FUR-FU-10001025,"Eldon Imàge Series Desk Accessories  Clear",Furniture,Furnishings,2023-01-21,2026-04-23,7,7,3,133.164000,37,52.249000,0.114286,4.7558571429,43.0032921811,1,0,2,0
175,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame  5 x 7",Furniture,Furnishings,2024-04-05,2026-12-18,7,7,7,168.744000,17,48.822000,0.171429,8.5877647059,28.9325842697,0,1,0,1
176,FUR-FU-10001057,"Tensor Track Tree Floor Lamp",Furniture,Furnishings,2023-07-14,2026-12-18,4,4,3,299.850000,17,28.985500,0.100000,17.6382352941,11.1538461538,0,0,1,0
177,FUR-FU-10001085,"3M Polarizing Light Filter Sleeves",Furniture,Furnishings,2024-03-31,2025-12-03,4,4,4,216.340000,14,58.188000,0.200000,15.4528571429,32.5000000000,0,0,1,1
178,FUR-FU-10001095,"DAX Black Cherry Wood-Tone Poster Frame",Furniture,Furnishings,2023-01-16,2026-09-08,8,8,8,455.456000,24,18.536000,0.225000,18.9773333333,7.0000000000,0,0,2,2
179,FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame  11 x 13-1/2",Furniture,Furnishings,2024-06-08,2026-05-28,5,5,5,822.738000,28,311.774400,0.040000,29.3835000000,37.8947368421,0,0,0,0
180,FUR-FU-10001196,"DAX Cubicle Frames - 8x10",Furniture,Furnishings,2023-10-11,2026-11-16,5,5,5,125.786000,26,20.772000,0.120000,4.8379230769,16.5137614679,0,0,0,1
181,FUR-FU-10001215,"Howard Miller 11-1/2" Diameter Brentwood Wall Clock",Furniture,Furnishings,2024-03-16,2026-07-03,4,4,4,646.950000,17,256.192200,0.150000,43.1300000000,42.0000000000,1,0,0,1
182,FUR-FU-10001290,"Executive Impressions Supervisor Wall Clock",Furniture,Furnishings,2024-04-11,2026-11-26,4,4,4,867.260000,21,266.072000,0.050000,41.2980952381,30.6796116505,0,0,0,0
183,FUR-FU-10001379,"Executive Impressions 16-1/2" Circular Wall Clock",Furniture,Furnishings,2025-05-31,2026-03-11,2,2,2,32.064000,4,-1.068800,0.300000,10.6880000000,-40.0000000000,1,0,0,1
184,FUR-FU-10001424,"Dax Clear Box Frame",Furniture,Furnishings,2023-04-29,2026-11-11,6,6,6,96.030000,14,15.364800,0.200000,6.8592857143,16.0000000000,0,0,0,2
185,FUR-FU-10001468,"Tenex Antistatic Computer Chair Mats",Furniture,Furnishings,2023-11-03,2026-11-10,6,6,6,1846.584000,23,-2530.504000,0.233333,115.4115000000,-141.6666666667,2,1,0,5
186,FUR-FU-10001473,"DAX Wood Document Frame",Furniture,Furnishings,2023-03-21,2026-12-23,9,9,9,477.804000,38,126.316000,0.111111,11.8511578947,26.4367816092,0,1,0,1
187,FUR-FU-10001473-1,"Eldon Executive Woodline II Desk Accessories  Mahogany",Furniture,Furnishings,2023-11-18,2026-12-13,5,5,5,361.872000,254,50.008700,0.240000,1.4246929134,13.8194444444,0,0,0,1
188,FUR-FU-10001475,"Contract Clock  14"  Brown",Furniture,Furnishings,2023-06-03,2026-12-10,5,5,5,334.096000,21,29.453200,0.280000,15.9093333333,8.8157894737,0,0,0,2
189,FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories  Cherry Wood",Furniture,Furnishings,2023-06-09,2026-12-05,5,5,5,160.540000,23,46.556600,0.000000,6.9800000000,29.0000000000,0,0,0,0
190,FUR-FU-10001488,"Tenex 46" x 60" Computer Anti-Static Chairmat  Rectangular Shaped",Furniture,Furnishings,2024-08-16,2026-12-02,7,7,7,2267.972000,25,105.980000,0.142857,90.7188800000,5.1546391753,0,0,1,0
191,FUR-FU-10001546,"Dana Swing-Arm Lamps",Furniture,Furnishings,2023-09-21,2026-06-12,7,7,7,108.936000,15,-11.214000,0.342857,7.2624000000,-10.2941176471,0,0,0,3
192,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray  Letter  Black",Furniture,Furnishings,2023-09-27,2026-12-02,8,8,5,671.140000,38,39.101200,0.375000,17.6615789474,5.8260869565,0,0,0,5
193,FUR-FU-10001591,"Advantus Panel Wall Certificate Holder - 8.5x11",Furniture,Furnishings,2023-07-05,2026-06-30,6,6,6,270.840000,23,108.092000,0.066667,11.7756521739,39.9099099099,0,0,0,0
194,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat  52" x 58"  Clear",Furniture,Furnishings,2023-08-08,2026-12-24,6,6,6,515.848000,17,17.447800,0.166667,34.3898666667,9.5588235294,1,0,0,3
195,FUR-FU-10001617,"Executive Impressions 8-1/2" Career Panel/Partition Cubicle Clock",Furniture,Furnishings,2025-05-06,2025-10-13,2,2,2,66.560000,7,18.512000,0.100000,9.5085714286,27.8125000000,0,0,0,0
196,FUR-FU-10001706,"Longer-Life Soft White Bulbs",Furniture,Furnishings,2023-09-29,2026-09-28,10,10,10,115.192000,44,44.721600,0.120000,2.6180000000,38.8235294118,0,0,0,2
197,FUR-FU-10001731,"Acrylic Self-Standing Desk Frames",Furniture,Furnishings,2023-06-24,2026-12-24,8,8,8,93.984000,37,32.734200,0.075000,2.5401081081,34.8295454545,0,0,0,0
198,FUR-FU-10001756,"Eldon Expressions Desk Accessory  Wood Photo Frame  Mahogany",Furniture,Furnishings,2023-03-15,2026-11-12,6,6,6,262.752000,20,-7.616000,0.300000,13.1376000000,-2.8985507246,0,0,0,2
199,FUR-FU-10001847,"Eldon Image Series Black Desk Accessories",Furniture,Furnishings,2023-01-26,2026-11-16,5,5,5,48.852000,12,17.056800,0.040000,4.0710000000,34.9152542373,0,0,0,0
200,FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories  Smoke",Furniture,Furnishings,2023-05-04,2026-08-23,5,5,5,33.756000,21,7.656000,0.080000,1.6074285714,30.1369863014,0,0,1,0
201,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs  1 Bulb per Pack  60 Watts",Furniture,Furnishings,2023-12-01,2026-11-20,6,6,6,434.560000,24,197.104000,0.133333,18.1066666667,45.3571428571,0,0,0,1
202,FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories  Pewter & Cherry",Furniture,Furnishings,2023-11-10,2026-09-09,3,3,3,121.296000,13,5.107200,0.133333,9.3304615385,10.0000000000,0,0,2,0
203,FUR-FU-10001876,"Computer Room Manger  14"",Furniture,Furnishings,2023-09-22,2026-10-28,7,7,7,636.608000,22,179.289600,0.142857,28.9367272727,28.1632653061,0,0,0,0
204,FUR-FU-10001889,"Ultra Door Pull Handle",Furniture,Furnishings,2023-01-21,2025-11-27,6,6,6,265.104000,27,-185.888400,0.066667,9.8186666667,-70.1190476190,0,0,0,1
205,FUR-FU-10001918,"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings",Furniture,Furnishings,2023-04-06,2026-12-04,8,8,8,137.170000,31,44.130900,0.125000,4.4248387097,36.1627906977,0,0,1,1
206,FUR-FU-10001934,"Magnifier Swing Arm Lamp",Furniture,Furnishings,2025-11-11,2026-12-25,5,5,5,251.760000,170,65.457600,0.000000,1.4809411765,26.0000000000,0,0,0,0
207,FUR-FU-10001935,"3M Hangers With Command Adhesive",Furniture,Furnishings,2023-06-01,2026-12-28,8,8,8,108.040000,33,36.001000,0.193750,3.2739393939,33.3219178082,0,0,0,1
208,FUR-FU-10001940,"Staple-based wall hangings",Furniture,Furnishings,2023-11-23,2026-12-21,10,10,10,213.328000,512,44.576000,0.280000,0.4182901961,24.2622950820,1,0,1,4
209,FUR-FU-10001967,"Telescoping Adjustable Floor Lamp",Furniture,Furnishings,2023-09-05,2026-11-19,6,6,6,103.948000,10,-5.997000,0.300000,12.9935000000,-15.3846153846,1,0,0,2
210,FUR-FU-10001979,"Dana Halogen Swing-Arm Architect Lamp",Furniture,Furnishings,2023-03-13,2026-09-28,10,10,6,2425.424000,60,560.464000,0.130000,40.4237333333,27.1425859417,0,0,2,0
211,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp  White  36"",Furniture,Furnishings,2023-03-18,2024-05-20,4,4,4,581.172000,14,66.274000,0.250000,41.5122857143,14.4444444444,0,0,1,1
212,FUR-FU-10002030,"Executive Impressions 14" Contract Wall Clock with Quartz Movement",Furniture,Furnishings,2024-12-27,2025-11-07,2,2,2,97.812000,5,16.005600,0.400000,8.8920000000,30.0000000000,0,1,1,0
213,FUR-FU-10002045,"Executive Impressions 14"",Furniture,Furnishings,2023-11-24,2026-06-30,4,4,4,377.910000,17,166.280400,0.000000,22.2300000000,44.0000000000,0,0,0,0
214,FUR-FU-10002088,"Nu-Dell Float Frame 11 x 14 1/2",Furniture,Furnishings,2023-08-08,2025-11-23,7,7,7,170.620000,22,56.035200,0.171429,7.7554545455,32.8421052632,0,0,0,1
215,FUR-FU-10002107,"Eldon Pizzaz Desk Accessories",Furniture,Furnishings,2023-10-11,2025-09-18,4,4,4,37.464000,19,13.736800,0.100000,1.9717894737,36.6666666667,0,0,0,0
216,FUR-FU-10002111,"Master Caster Door Stop  Large Brown",Furniture,Furnishings,2023-02-08,2024-12-04,3,3,3,59.696000,10,19.364800,0.200000,5.9696000000,38.0000000000,0,0,1,0
217,FUR-FU-10002116,"Tenex Carpeted  Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furniture,Furnishings,2023-09-02,2026-01-01,5,5,5,763.668000,15,-35.355000,0.240000,50.9112000000,-5.6818181818,0,0,1,1
218,FUR-FU-10002157,"Artistic Insta-Plaque",Furniture,Furnishings,2024-08-09,2026-01-26,3,3,3,156.800000,10,61.152000,0.183333,15.6800000000,39.0000000000,0,0,0,0
219,FUR-FU-10002191,"G.E. Halogen Desk Lamp Bulbs",Furniture,Furnishings,2023-04-23,2026-05-20,7,7,5,76.780000,329,29.594800,0.114286,0.2333738602,38.5449335765,0,0,0,1
220,FUR-FU-10002240,"Nu-Dell EZ-Mount Plastic Wall Frames",Furniture,Furnishings,2024-08-25,2024-11-08,2,2,2,19.700000,5,-3.940000,0.300000,1.5760000000,-50.0000000000,0,1,1,1
221,FUR-FU-10002253,"Howard Miller 13" Diameter Pewter Finish Round Wall Clock",Furniture,Furnishings,2023-11-01,2026-09-24,7,7,7,1047.736000,27,340.514200,0.114286,38.8050370370,32.5000000000,0,0,0,0
222,FUR-FU-10002268,"Ultra Door Push Plate",Furniture,Furnishings,2023-01-20,2026-09-18,7,7,7,149.264000,34,34.861000,0.135714,4.3901176471,26.1029411765,0,0,1,0
223,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats  Mat Size- 66" x 60"  Lip 20" x 11" -90 Degree Angle",Furniture,Furnishings,2023-02-11,2026-12-14,5,5,5,2064.228000,24,119.858400,0.200000,86.0095000000,6.6666666667,0,0,1,2
224,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories  Oak",Furniture,Furnishings,2023-10-31,2026-12-10,12,12,12,183.024000,33,10.110600,0.166667,5.5461818182,5.5241935484,0,0,0,3
225,FUR-FU-10002379,"Eldon Econocleat Chair Mats for Low Pile Carpets",Furniture,Furnishings,2023-11-17,2024-09-13,2,2,2,331.760000,8,14.929200,0.000000,41.4700000000,12.0000000000,0,0,1,0
226,FUR-FU-10002396,"DAX Copper Panel Document Frame  5 x 7 Size",Furniture,Furnishings,2023-02-18,2026-09-07,5,5,5,171.088000,18,51.074800,0.200000,9.5048888889,35.0000000000,0,0,1,0
227,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame  Desktop  5 x 7",Furniture,Furnishings,2023-01-21,2026-12-16,12,12,8,225.624000,26,89.104000,0.066667,8.6778461538,34.4502357905,1,1,0,1
228,FUR-FU-10002456,"Master Caster Door Stop  Large Neon Orange",Furniture,Furnishings,2023-08-27,2026-05-18,7,7,7,154.336000,22,42.296800,0.171429,6.3534545455,27.4056603774,0,1,0,1
229,FUR-FU-10002501,"Nu-Dell Executive Frame",Furniture,Furnishings,2023-09-09,2026-12-29,12,11,7,825.616000,558,285.647200,0.129167,1.5011200000,30.3086180500,1,0,0,1
230,FUR-FU-10002505,"Eldon 100 Class Desk Accessories",Furniture,Furnishings,2023-11-15,2025-06-04,4,4,4,36.396000,18,-4.852800,0.300000,2.0220000000,-13.3333333333,0,0,0,2
231,FUR-FU-10002506,"Tensor "Hersey Kiss" Styled Floor Lamp",Furniture,Furnishings,2024-05-29,2026-12-04,3,3,3,93.528000,8,2.078400,0.066667,11.6910000000,2.2222222222,0,0,0,1
232,FUR-FU-10002508,"Document Clip Frames",Furniture,Furnishings,2023-03-19,2026-11-02,2,2,2,45.036000,6,16.012800,0.100000,7.5060000000,35.5555555556,0,0,0,0
233,FUR-FU-10002553,"Electrix Incandescent Magnifying Lamp  Black",Furniture,Furnishings,2023-05-25,2023-12-13,2,2,2,117.280000,5,-16.492500,0.400000,23.4560000000,-14.0625000000,0,0,0,1
234,FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade  Black",Furniture,Furnishings,2023-12-24,2026-07-03,4,4,4,167.930000,7,38.623900,0.000000,23.9900000000,23.0000000000,0,0,0,0
235,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers  Clear Polypropylene",Furniture,Furnishings,2025-04-08,2026-11-18,7,7,7,136.344000,28,56.118400,0.028571,4.8694285714,41.1594202899,0,0,0,0
236,FUR-FU-10002671,"Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp",Furniture,Furnishings,2024-05-04,2025-12-05,5,5,5,168.840000,13,78.256000,0.040000,12.9876923077,46.3492063492,0,0,0,0
237,FUR-FU-10002685,"Executive Impressions 13-1/2" Indoor/Outdoor Wall Clock",Furniture,Furnishings,2023-06-09,2026-11-19,2,2,2,56.100000,3,21.318000,0.000000,18.7000000000,38.0000000000,0,0,0,0
238,FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors  Average Lip  36" x 48"",Furniture,Furnishings,2024-05-31,2026-12-08,2,2,2,180.460000,4,15.468000,0.300000,45.1150000000,12.0000000000,0,0,1,0
239,FUR-FU-10002759,"12-1/2 Diameter Round Wall Clock",Furniture,Furnishings,2023-12-02,2026-12-02,12,12,9,711.288000,56,-0.787200,0.383333,12.7015714286,-0.1368034701,0,0,2,6
240,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat  Desktop  11 x 14 Size",Furniture,Furnishings,2023-03-24,2025-11-14,5,5,5,291.456000,15,97.152000,0.040000,19.4304000000,33.3333333333,0,0,0,0
241,FUR-FU-10002874,"Ultra Commercial Grade Dual Valve Door Closer",Furniture,Furnishings,2024-11-20,2024-11-20,1,1,1,63.824000,2,NULL,0.200000,31.9120000000,NULL,0,0,1,0
242,FUR-FU-10002878,"Seth Thomas 14" Day/Date Wall Clock",Furniture,Furnishings,2023-06-04,2025-12-22,6,6,6,324.672000,12,162.051200,0.066667,27.0560000000,33.6842105263,1,1,0,0
